caminho;nome;raiz;tipo_original;confianca_original;tipo_reclass;numero_reclass;orgao;data;size_bytes;mudou;fonte_tipo
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\fatura_DETRAN_136421.pdf;fatura_DETRAN_136421.pdf;SPCF_EXTRACAO;CONTRATO;0.65;INDETERMINADO;;DETRAN;2022-10-27;75502;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\fatura_DETRAN_136193.pdf;fatura_DETRAN_136193.pdf;SPCF_EXTRACAO;CONTRATO;0.65;INDETERMINADO;;DETRAN;2022-10-17;75517;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\fatura_DETRAN_136195.pdf;fatura_DETRAN_136195.pdf;SPCF_EXTRACAO;CONTRATO;0.65;INDETERMINADO;;DETRAN;2022-10-17;76844;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\fatura_DETRAN_136866.pdf;fatura_DETRAN_136866.pdf;SPCF_EXTRACAO;CONTRATO;0.65;INDETERMINADO;;DETRAN;2022-11-17;76860;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\fatura_DETRAN_136423.pdf;fatura_DETRAN_136423.pdf;SPCF_EXTRACAO;CONTRATO;0.65;INDETERMINADO;;DETRAN;2022-10-27;77562;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\fatura_DETRAN_136422.pdf;fatura_DETRAN_136422.pdf;SPCF_EXTRACAO;CONTRATO;0.65;INDETERMINADO;;DETRAN;2022-10-27;75972;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\fatura_DETRAN_136864.pdf;fatura_DETRAN_136864.pdf;SPCF_EXTRACAO;CONTRATO;0.65;INDETERMINADO;;DETRAN;2022-11-17;75541;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\fatura_DETRAN_137102.pdf;fatura_DETRAN_137102.pdf;SPCF_EXTRACAO;CONTRATO;0.65;INDETERMINADO;;DETRAN;2022-11-28;75625;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\fatura_DETRAN_136863.pdf;fatura_DETRAN_136863.pdf;SPCF_EXTRACAO;CONTRATO;0.65;INDETERMINADO;;DETRAN;2022-11-17;76865;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\fatura_DETRAN_137097.pdf;fatura_DETRAN_137097.pdf;SPCF_EXTRACAO;CONTRATO;0.65;INDETERMINADO;;DETRAN;2022-11-28;75530;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\fatura_DETRAN_137098.pdf;fatura_DETRAN_137098.pdf;SPCF_EXTRACAO;CONTRATO;0.65;INDETERMINADO;;DETRAN;2022-11-28;75998;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\fatura_DETRAN_137916.pdf;fatura_DETRAN_137916.pdf;SPCF_EXTRACAO;CONTRATO;0.65;INDETERMINADO;;DETRAN;2022-12-23;79083;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\fatura_DETRAN_137918.pdf;fatura_DETRAN_137918.pdf;SPCF_EXTRACAO;CONTRATO;0.65;INDETERMINADO;;DETRAN;2022-12-23;77102;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\fatura_DETRAN_137474.pdf;fatura_DETRAN_137474.pdf;SPCF_EXTRACAO;CONTRATO;0.65;INDETERMINADO;;DETRAN;2022-12-02;76847;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\fatura_DETRAN_137570.pdf;fatura_DETRAN_137570.pdf;SPCF_EXTRACAO;CONTRATO;0.65;INDETERMINADO;;DETRAN;2022-12-14;75503;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\fatura_DETRAN_137917.pdf;fatura_DETRAN_137917.pdf;SPCF_EXTRACAO;CONTRATO;0.65;INDETERMINADO;;DETRAN;2022-12-23;76871;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\fatura_DETRAN_137475.pdf;fatura_DETRAN_137475.pdf;SPCF_EXTRACAO;CONTRATO;0.65;INDETERMINADO;;DETRAN;2022-12-02;75520;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\fatura_DETRAN_137477.pdf;fatura_DETRAN_137477.pdf;SPCF_EXTRACAO;CONTRATO;0.65;INDETERMINADO;;DETRAN;2022-12-02;76843;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\fatura_DETRAN_162973.pdf;fatura_DETRAN_162973.pdf;SPCF_EXTRACAO;CONTRATO;0.65;INDETERMINADO;;DETRAN;2025-09-24;82006;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\fatura_DETRAN_137571.pdf;fatura_DETRAN_137571.pdf;SPCF_EXTRACAO;CONTRATO;0.65;INDETERMINADO;;DETRAN;2022-12-14;77507;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\fatura_DETRAN_155743.pdf;fatura_DETRAN_155743.pdf;SPCF_EXTRACAO;CONTRATO;0.65;INDETERMINADO;;DETRAN;2024-12-20;79714;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\fatura_DETRAN_137569.pdf;fatura_DETRAN_137569.pdf;SPCF_EXTRACAO;CONTRATO;0.65;INDETERMINADO;;DETRAN;2022-12-14;75968;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\fatura_DETRAN_162971.pdf;fatura_DETRAN_162971.pdf;SPCF_EXTRACAO;CONTRATO;0.65;INDETERMINADO;;DETRAN;2025-09-24;79405;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\fatura_DETRAN_155538.pdf;fatura_DETRAN_155538.pdf;SPCF_EXTRACAO;CONTRATO;0.65;INDETERMINADO;;DETRAN;2024-12-11;76109;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\fatura_DETRAN_163143.pdf;fatura_DETRAN_163143.pdf;SPCF_EXTRACAO;CONTRATO;0.65;INDETERMINADO;;DETRAN;2025-09-30;75845;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\fatura_DETRAN_164000.pdf;fatura_DETRAN_164000.pdf;SPCF_EXTRACAO;CONTRATO;0.65;INDETERMINADO;;DETRAN;2025-10-30;76000;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\fatura_DETRAN_164005.pdf;fatura_DETRAN_164005.pdf;SPCF_EXTRACAO;CONTRATO;0.65;INDETERMINADO;;DETRAN;2025-10-30;76495;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\fatura_DETRAN_164004.pdf;fatura_DETRAN_164004.pdf;SPCF_EXTRACAO;CONTRATO;0.65;INDETERMINADO;;DETRAN;2025-10-30;78463;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\fatura_DETRAN_163999.pdf;fatura_DETRAN_163999.pdf;SPCF_EXTRACAO;CONTRATO;0.65;INDETERMINADO;;DETRAN;2025-10-30;75999;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\fatura_DETRAN_163822.pdf;fatura_DETRAN_163822.pdf;SPCF_EXTRACAO;CONTRATO;0.65;INDETERMINADO;;DETRAN;2025-10-23;76189;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\fatura_DETRAN_164006.pdf;fatura_DETRAN_164006.pdf;SPCF_EXTRACAO;CONTRATO;0.65;INDETERMINADO;;DETRAN;2025-10-30;78409;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\fatura_DETRAN_163820.pdf;fatura_DETRAN_163820.pdf;SPCF_EXTRACAO;CONTRATO;0.65;INDETERMINADO;;DETRAN;2025-10-23;79159;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\fatura_DETRAN_164300.pdf;fatura_DETRAN_164300.pdf;SPCF_EXTRACAO;CONTRATO;0.65;INDETERMINADO;;DETRAN;2025-11-17;75777;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\fatura_DETRAN_164621.pdf;fatura_DETRAN_164621.pdf;SPCF_EXTRACAO;CONTRATO;0.65;INDETERMINADO;;DETRAN;2025-11-25;76014;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\fatura_DETRAN_165068.pdf;fatura_DETRAN_165068.pdf;SPCF_EXTRACAO;CONTRATO;0.65;INDETERMINADO;;DETRAN;2025-12-09;76705;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\fatura_DETRAN_164797.pdf;fatura_DETRAN_164797.pdf;SPCF_EXTRACAO;CONTRATO;0.65;INDETERMINADO;;DETRAN;2025-11-27;76170;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\fatura_DETRAN_165062.pdf;fatura_DETRAN_165062.pdf;SPCF_EXTRACAO;CONTRATO;0.65;INDETERMINADO;;DETRAN;2025-12-09;77278;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\fatura_DETRAN_165071.pdf;fatura_DETRAN_165071.pdf;SPCF_EXTRACAO;CONTRATO;0.65;INDETERMINADO;;DETRAN;2025-12-03;77057;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\fatura_DETRAN_165066.pdf;fatura_DETRAN_165066.pdf;SPCF_EXTRACAO;CONTRATO;0.65;INDETERMINADO;;DETRAN;2025-12-09;74719;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\fatura_DETRAN_165069.pdf;fatura_DETRAN_165069.pdf;SPCF_EXTRACAO;CONTRATO;0.65;INDETERMINADO;;DETRAN;2025-12-23;77327;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\fatura_DETRAN_165136.pdf;fatura_DETRAN_165136.pdf;SPCF_EXTRACAO;CONTRATO;0.65;INDETERMINADO;;DETRAN;2025-12-09;77558;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\fatura_DETRAN_165137.pdf;fatura_DETRAN_165137.pdf;SPCF_EXTRACAO;CONTRATO;0.65;INDETERMINADO;;DETRAN;2025-12-09;74723;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\fatura_DETRAN_165063.pdf;fatura_DETRAN_165063.pdf;SPCF_EXTRACAO;CONTRATO;0.65;INDETERMINADO;;DETRAN;2025-12-09;75148;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\fatura_DETRAN_165064.pdf;fatura_DETRAN_165064.pdf;SPCF_EXTRACAO;CONTRATO;0.65;INDETERMINADO;;DETRAN;2025-12-09;76394;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\fatura_DETRAN_165065.pdf;fatura_DETRAN_165065.pdf;SPCF_EXTRACAO;CONTRATO;0.65;INDETERMINADO;;DETRAN;2025-12-09;76387;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\fatura_DETRAN_165067.pdf;fatura_DETRAN_165067.pdf;SPCF_EXTRACAO;CONTRATO;0.65;INDETERMINADO;;DETRAN;2025-12-09;75230;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\fatura_DETRAN_165493.pdf;fatura_DETRAN_165493.pdf;SPCF_EXTRACAO;CONTRATO;0.65;INDETERMINADO;;DETRAN;2025-12-22;75997;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\fatura_DETRAN_165497.pdf;fatura_DETRAN_165497.pdf;SPCF_EXTRACAO;CONTRATO;0.65;INDETERMINADO;;DETRAN;2025-12-22;75995;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\fatura_DETRAN_165619.pdf;fatura_DETRAN_165619.pdf;SPCF_EXTRACAO;CONTRATO;0.65;INDETERMINADO;;DETRAN;2025-12-23;80163;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\fatura_DETRAN_166089.pdf;fatura_DETRAN_166089.pdf;SPCF_EXTRACAO;CONTRATO;0.65;INDETERMINADO;;DETRAN;2026-01-28;75638;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\fatura_DETRAN_165138.pdf;fatura_DETRAN_165138.pdf;SPCF_EXTRACAO;CONTRATO;0.65;INDETERMINADO;;DETRAN;2025-12-09;75862;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_spcf_reais\contratos\CT_3_2026_tramite.pdf;CT_3_2026_tramite.pdf;SPCF_EXTRACAO;CONTRATO;0.65;INDETERMINADO;;DETRAN;2026-01-23;7112;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_spcf_reais\empenhos\empenho_DETRAN_10077.ocr.pdf;empenho_DETRAN_10077.ocr.pdf;SPCF_EXTRACAO;CONTRATO;0.8;INDETERMINADO;;DETRAN;2018-04-20;246772;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\fatura_DETRAN_165621.pdf;fatura_DETRAN_165621.pdf;SPCF_EXTRACAO;CONTRATO;0.65;INDETERMINADO;;DETRAN;2025-12-23;78537;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\fatura_DETRAN_165622.pdf;fatura_DETRAN_165622.pdf;SPCF_EXTRACAO;CONTRATO;0.65;INDETERMINADO;;DETRAN;2025-12-23;79015;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\fatura_DETRAN_166276.pdf;fatura_DETRAN_166276.pdf;SPCF_EXTRACAO;CONTRATO;0.65;INDETERMINADO;;DETRAN;2026-01-29;75470;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_spcf_reais\empenhos\empenho_DETRAN_10601.ocr.pdf;empenho_DETRAN_10601.ocr.pdf;SPCF_EXTRACAO;CONTRATO;0.65;INDETERMINADO;;DETRAN;2018-10-02;365090;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_spcf_reais\empenhos\empenho_DETRAN_10604.ocr.pdf;empenho_DETRAN_10604.ocr.pdf;SPCF_EXTRACAO;TA;1.0;INDETERMINADO;433/2018;DETRAN;2016-09-22;348681;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\fatura_DETRAN_165623.pdf;fatura_DETRAN_165623.pdf;SPCF_EXTRACAO;CONTRATO;0.65;INDETERMINADO;;DETRAN;2025-12-23;76755;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_spcf_reais\empenhos\empenho_DETRAN_10208.ocr.pdf;empenho_DETRAN_10208.ocr.pdf;SPCF_EXTRACAO;NE;0.85;INDETERMINADO;2018NE00646;DETRAN;2018-06-29;339434;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_spcf_reais\empenhos\empenho_DETRAN_10207.ocr.pdf;empenho_DETRAN_10207.ocr.pdf;SPCF_EXTRACAO;NE;1.0;INDETERMINADO;2018NE00647;DETRAN;2018-06-29;348022;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_spcf_reais\empenhos\empenho_DETRAN_10363.ocr.pdf;empenho_DETRAN_10363.ocr.pdf;SPCF_EXTRACAO;NE;0.85;INDETERMINADO;2078NE00790;DETRAN;2018-08-10;585029;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_spcf_reais\empenhos\empenho_DETRAN_10699.ocr.pdf;empenho_DETRAN_10699.ocr.pdf;SPCF_EXTRACAO;NE;1.0;INDETERMINADO;2018NE01277;DETRAN;2018-11-29;510473;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_spcf_reais\empenhos\empenho_DETRAN_10694.ocr.pdf;empenho_DETRAN_10694.ocr.pdf;SPCF_EXTRACAO;CONTRATO;0.8;INDETERMINADO;;DETRAN;2018-11-29;595421;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_spcf_reais\empenhos\empenho_DETRAN_11789.ocr.pdf;empenho_DETRAN_11789.ocr.pdf;SPCF_EXTRACAO;NE;0.85;INDETERMINADO;2019NE00574;DETRAN;2019-12-31;575999;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_spcf_reais\empenhos\empenho_DETRAN_10693.ocr.pdf;empenho_DETRAN_10693.ocr.pdf;SPCF_EXTRACAO;NE;0.85;INDETERMINADO;2018NE01275;DETRAN;2018-11-29;610804;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_spcf_reais\empenhos\empenho_DETRAN_10701.ocr.pdf;empenho_DETRAN_10701.ocr.pdf;SPCF_EXTRACAO;NE;1.0;INDETERMINADO;2018NE01250;DETRAN;2018-11-23;592832;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_spcf_reais\empenhos\empenho_DETRAN_12011.ocr.pdf;empenho_DETRAN_12011.ocr.pdf;SPCF_EXTRACAO;CONTRATO;1.0;INDETERMINADO;017/2015;DETRAN;2019-08-13;855387;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_spcf_reais\empenhos\empenho_DETRAN_11772.ocr.pdf;empenho_DETRAN_11772.ocr.pdf;SPCF_EXTRACAO;NE;0.65;INDETERMINADO;;PRODAM;2019-07-01;598774;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_spcf_reais\empenhos\empenho_DETRAN_12299.ocr.pdf;empenho_DETRAN_12299.ocr.pdf;SPCF_EXTRACAO;CONTRATO;0.85;INDETERMINADO;023/2014;DETRAN;2019-11-25;507176;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_spcf_reais\empenhos\empenho_DETRAN_12345.ocr.pdf;empenho_DETRAN_12345.ocr.pdf;SPCF_EXTRACAO;CONTRATO;0.65;INDETERMINADO;;DETRAN;2019-12-05;517511;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_spcf_reais\empenhos\empenho_DETRAN_12170.ocr.pdf;empenho_DETRAN_12170.ocr.pdf;SPCF_EXTRACAO;NE;1.0;INDETERMINADO;2019NE01033;DETRAN;2019-10-01;577602;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_spcf_reais\empenhos\empenho_DETRAN_12297.ocr.pdf;empenho_DETRAN_12297.ocr.pdf;SPCF_EXTRACAO;CONTRATO;0.8;INDETERMINADO;;DETRAN;2019-11-22;1029965;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_spcf_reais\empenhos\empenho_DETRAN_1244.ocr.pdf;empenho_DETRAN_1244.ocr.pdf;SPCF_EXTRACAO;OUTRO;0.0;INDETERMINADO;;;;406407;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_spcf_reais\empenhos\empenho_DETRAN_12298.ocr.pdf;empenho_DETRAN_12298.ocr.pdf;SPCF_EXTRACAO;CONTRATO;0.8;INDETERMINADO;;DETRAN;2019-11-28;526608;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_spcf_reais\empenhos\empenho_DETRAN_12303.ocr.pdf;empenho_DETRAN_12303.ocr.pdf;SPCF_EXTRACAO;CONTRATO;1.0;INDETERMINADO;027/2014;DETRAN;2019-11-27;1034299;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_spcf_reais\empenhos\empenho_DETRAN_12872.ocr.pdf;empenho_DETRAN_12872.ocr.pdf;SPCF_EXTRACAO;CONTRATO;1.0;INDETERMINADO;017/2015;DETRAN;2020-02-12;862035;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_spcf_reais\empenhos\empenho_DETRAN_13046.pdf;empenho_DETRAN_13046.pdf;SPCF_EXTRACAO;CONTRATO;0.7;INDETERMINADO;;DETRAN;;3118712;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_spcf_reais\empenhos\empenho_DETRAN_12983.ocr.pdf;empenho_DETRAN_12983.ocr.pdf;SPCF_EXTRACAO;CONTRATO;1.0;INDETERMINADO;011/2016;DETRAN;2020-04-01;1492897;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_spcf_reais\empenhos\empenho_DETRAN_13047.pdf;empenho_DETRAN_13047.pdf;SPCF_EXTRACAO;CONTRATO;0.55;INDETERMINADO;;DETRAN;;3364286;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_spcf_reais\empenhos\empenho_DETRAN_13039.pdf;empenho_DETRAN_13039.pdf;SPCF_EXTRACAO;NE;0.9;INDETERMINADO;2020NE00466;DETRAN;;3211608;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_spcf_reais\empenhos\empenho_DETRAN_13244.pdf;empenho_DETRAN_13244.pdf;SPCF_EXTRACAO;TA;1.0;INDETERMINADO;01/2020;DETRAN;2020-01-29;128275;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_spcf_reais\empenhos\empenho_DETRAN_13050.pdf;empenho_DETRAN_13050.pdf;SPCF_EXTRACAO;CONTRATO;0.55;INDETERMINADO;;DETRAN;;3394315;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_spcf_reais\empenhos\empenho_DETRAN_13427.ocr.pdf;empenho_DETRAN_13427.ocr.pdf;SPCF_EXTRACAO;CONTRATO;0.8;INDETERMINADO;;DETRAN;2020-10-02;1690318;1;path
