nome_original;nome_novo;tipo;numero;orgao;cnpj;data;valor_principal;procedencia;estagio;score;confianca;caminho_original;caminho_novo;erro
51003.pdf;NF_PRODAM_2026-03-17_a89861.pdf;NF;;PRODAM;04407920000180;2026-03-17;874.00;P1-DOC;nativo;1.0;0.8;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\SUL AMERICA\51003.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\NF_PRODAM_2026-03-17_a89861.pdf;
51806.pdf;NF_PRODAM_2026-03-17_93f594.pdf;NF;;PRODAM;04407920000180;2026-03-17;904.00;P1-DOC;nativo;1.0;0.8;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\SUL AMERICA\51806.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\NF_PRODAM_2026-03-17_93f594.pdf;
52672.pdf;NF_PRODAM_2026-03-17_a7c05b.pdf;NF;;PRODAM;04407920000180;2026-03-17;842.00;P1-DOC;nativo;1.0;0.8;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\SUL AMERICA\52672.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\NF_PRODAM_2026-03-17_a7c05b.pdf;
53479.pdf;NF_PRODAM_2026-03-17_86ab2a.pdf;NF;;PRODAM;04407920000180;2026-03-17;840.00;P1-DOC;nativo;1.0;0.8;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\SUL AMERICA\53479.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\NF_PRODAM_2026-03-17_86ab2a.pdf;
54225.pdf;NF_PRODAM_2026-03-17_7961a0.pdf;NF;;PRODAM;04407920000180;2026-03-17;2676.00;P1-DOC;nativo;1.0;0.8;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\SUL AMERICA\54225.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\NF_PRODAM_2026-03-17_7961a0.pdf;
54880.pdf;NF_PRODAM_2026-03-17_ae1e1a.pdf;NF;;PRODAM;04407920000180;2026-03-17;860.00;P1-DOC;nativo;1.0;0.8;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\SUL AMERICA\54880.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\NF_PRODAM_2026-03-17_ae1e1a.pdf;
55757.pdf;NF_PRODAM_2026-03-17_3e418c.pdf;NF;;PRODAM;04407920000180;2026-03-17;800.00;P1-DOC;nativo;1.0;0.8;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\SUL AMERICA\55757.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\NF_PRODAM_2026-03-17_3e418c.pdf;
56418.pdf;NF_PRODAM_2026-03-17_f82335.pdf;NF;;PRODAM;04407920000180;2026-03-17;838.00;P1-DOC;nativo;1.0;0.8;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\SUL AMERICA\56418.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\NF_PRODAM_2026-03-17_f82335.pdf;
57378.pdf;NF_PRODAM_2026-03-17_3e4a42.pdf;NF;;PRODAM;04407920000180;2026-03-17;814.00;P1-DOC;nativo;1.0;0.8;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\SUL AMERICA\57378.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\NF_PRODAM_2026-03-17_3e4a42.pdf;
58192.pdf;NF_PRODAM_2026-03-17_72ea72.pdf;NF;;PRODAM;04407920000180;2026-03-17;832.00;P1-DOC;nativo;1.0;0.8;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\SUL AMERICA\58192.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\NF_PRODAM_2026-03-17_72ea72.pdf;
58803.pdf;NF_PRODAM_2026-03-17_2c7324.pdf;NF;;PRODAM;04407920000180;2026-03-17;822.00;P1-DOC;nativo;1.0;0.8;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\SUL AMERICA\58803.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\NF_PRODAM_2026-03-17_2c7324.pdf;
59684.pdf;NF_PRODAM_2026-03-17_8d98a7.pdf;NF;;PRODAM;04407920000180;2026-03-17;814.00;P1-DOC;nativo;1.0;0.8;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\SUL AMERICA\59684.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\NF_PRODAM_2026-03-17_8d98a7.pdf;
60525.pdf;NF_PRODAM_2026-03-17_ce92a8.pdf;NF;;PRODAM;04407920000180;2026-03-17;772.00;P1-DOC;nativo;1.0;0.8;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\SUL AMERICA\60525.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\NF_PRODAM_2026-03-17_ce92a8.pdf;
