caminho;nome;raiz;tipo;numero;orgao;cnpj;data;valor;confianca
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_14563_DETRAN.pdf;empenho_14563_DETRAN.pdf;SPCF_EXTRACAO;CONTRATO;006/2021;DETRAN;;2021-08-24;;0.85
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_14735_DETRAN.pdf;empenho_14735_DETRAN.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2021-11-08;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_14562_DETRAN.pdf;empenho_14562_DETRAN.pdf;SPCF_EXTRACAO;CONTRATO;008/2021;DETRAN;;2021-08-24;;0.85
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_14447_DETRAN.pdf;empenho_14447_DETRAN.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2021-07-30;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_14573_DETRAN.pdf;empenho_14573_DETRAN.pdf;SPCF_EXTRACAO;TA;08/2021;DETRAN;;2021-08-25;;0.85
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_1479_DETRAN.pdf;empenho_1479_DETRAN.pdf;SPCF_EXTRACAO;CONTRATO;026/2014;DETRAN;;2015-09-09;;0.85
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_1538_DETRAN.pdf;empenho_1538_DETRAN.pdf;SPCF_EXTRACAO;CONTRATO;021/2014;DETRAN;;2015-09-09;;0.85
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_14663_DETRAN.pdf;empenho_14663_DETRAN.pdf;SPCF_EXTRACAO;TA;10/2021;DETRAN;;2021-10-01;;0.85
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_1694_DETRAN.pdf;empenho_1694_DETRAN.pdf;SPCF_EXTRACAO;CONTRATO;25/2014;DETRAN;;2015-06-01;;0.85
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_16763_DETRAN.pdf;empenho_16763_DETRAN.pdf;SPCF_EXTRACAO;TA;12/2021;DETRAN;;2021-12-13;;0.85
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_1464_DETRAN.pdf;empenho_1464_DETRAN.pdf;SPCF_EXTRACAO;CONTRATO;25/2014;DETRAN;;2015-08-10;;0.85
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_1669_DETRAN.pdf;empenho_1669_DETRAN.pdf;SPCF_EXTRACAO;CONTRATO;27/2014;DETRAN;;2015-01-05;;0.85
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_17456_DETRAN.pdf;empenho_17456_DETRAN.pdf;SPCF_EXTRACAO;CONTRATO;12/2021;DETRAN;;2022-07-27;;0.85
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_17358_DETRAN.pdf;empenho_17358_DETRAN.pdf;SPCF_EXTRACAO;TA;06/2022;DETRAN;;2022-06-07;;0.85
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_16988_DETRAN.pdf;empenho_16988_DETRAN.pdf;SPCF_EXTRACAO;CONTRATO;08/2021;DETRAN;;2022-01-03;;0.85
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_17398_DETRAN.pdf;empenho_17398_DETRAN.pdf;SPCF_EXTRACAO;CONTRATO;12/2021;DETRAN;;2022-07-11;;0.85
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_17359_DETRAN.pdf;empenho_17359_DETRAN.pdf;SPCF_EXTRACAO;CONTRATO;12/2021;DETRAN;;2022-06-07;;0.85
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_17457_DETRAN.pdf;empenho_17457_DETRAN.pdf;SPCF_EXTRACAO;CONTRATO;08/2021;DETRAN;;2022-07-27;;0.85
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_16987_DETRAN.pdf;empenho_16987_DETRAN.pdf;SPCF_EXTRACAO;CONTRATO;10/2021;DETRAN;;2022-01-03;;0.85
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_17458_DETRAN.pdf;empenho_17458_DETRAN.pdf;SPCF_EXTRACAO;TA;07/2022;DETRAN;;2022-07-27;;0.85
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_17921_DETRAN.pdf;empenho_17921_DETRAN.pdf;SPCF_EXTRACAO;TA;11/2022;DETRAN;;2022-11-23;;0.85
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_17538_DETRAN.pdf;empenho_17538_DETRAN.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;04407920000180;2022-08-23;;0.8
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_16985_DETRAN.pdf;empenho_16985_DETRAN.pdf;SPCF_EXTRACAO;CONTRATO;10/2021;DETRAN;;2022-01-03;;0.85
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_17919_DETRAN.pdf;empenho_17919_DETRAN.pdf;SPCF_EXTRACAO;TA;11/2022;DETRAN;;2022-11-23;;0.85
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_17648_DETRAN.pdf;empenho_17648_DETRAN.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;04407920000180;2022-09-21;;0.8
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_1738_DETRAN.pdf;empenho_1738_DETRAN.pdf;SPCF_EXTRACAO;TA;08/2015;DETRAN;;2015-08-03;;0.85
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_17920_DETRAN.pdf;empenho_17920_DETRAN.pdf;SPCF_EXTRACAO;CONTRATO;010/2021;DETRAN;;2022-11-23;;0.85
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_17912_DETRAN.pdf;empenho_17912_DETRAN.pdf;SPCF_EXTRACAO;CONTRATO;006/2021;DETRAN;;2022-11-23;;0.85
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_17922_DETRAN.pdf;empenho_17922_DETRAN.pdf;SPCF_EXTRACAO;TA;11/2022;DETRAN;;2022-11-23;;0.85
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_17536_DETRAN.pdf;empenho_17536_DETRAN.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;04407920000180;2022-08-23;;0.8
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_1781_DETRAN.pdf;empenho_1781_DETRAN.pdf;SPCF_EXTRACAO;CONTRATO;26/2014;DETRAN;;2015-07-13;;0.85
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_17979_DETRAN.pdf;empenho_17979_DETRAN.pdf;SPCF_EXTRACAO;TA;11/2022;DETRAN;;2022-11-25;;0.85
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_18689_DETRAN.pdf;empenho_18689_DETRAN.pdf;SPCF_EXTRACAO;CONTRATO;06/2021;DETRAN;15012010000000;2023-03-30;;1.0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_1809_DETRAN.pdf;empenho_1809_DETRAN.pdf;SPCF_EXTRACAO;CONTRATO;027/2014;DETRAN;;2015-01-05;;0.85
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_18688_DETRAN.pdf;empenho_18688_DETRAN.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;15012010000000;2023-03-30;;0.8
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_18391_DETRAN.pdf;empenho_18391_DETRAN.pdf;SPCF_EXTRACAO;CONTRATO;075/2022;DETRAN;15012010000000;2023-02-03;;1.0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_19037_DETRAN.pdf;empenho_19037_DETRAN.pdf;SPCF_EXTRACAO;TA;09/2023;DETRAN;15012010000000;2023-09-01;;1.0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_18691_DETRAN.pdf;empenho_18691_DETRAN.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;15012010000000;2023-06-01;;0.8
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_17923_DETRAN.pdf;empenho_17923_DETRAN.pdf;SPCF_EXTRACAO;TA;11/2022;DETRAN;;2022-11-23;;0.85
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_18692_DETRAN.pdf;empenho_18692_DETRAN.pdf;SPCF_EXTRACAO;TA;06/2023;DETRAN;15012010000000;2023-06-01;;1.0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_18693_DETRAN.pdf;empenho_18693_DETRAN.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;15012010000000;2023-06-02;;0.8
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_19038_DETRAN.pdf;empenho_19038_DETRAN.pdf;SPCF_EXTRACAO;TA;09/2023;DETRAN;15012010000000;2023-09-01;;1.0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_18694_DETRAN.pdf;empenho_18694_DETRAN.pdf;SPCF_EXTRACAO;TA;07/2023;DETRAN;15012010000000;2023-07-07;;1.0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_1934_DETRAN.pdf;empenho_1934_DETRAN.pdf;SPCF_EXTRACAO;CONTRATO;001/2011;DETRAN;;2015-01-07;;0.85
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_1909_DETRAN.pdf;empenho_1909_DETRAN.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2015-01-07;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_19039_DETRAN.pdf;empenho_19039_DETRAN.pdf;SPCF_EXTRACAO;CONTRATO;078/2022;DETRAN;15012010000000;2023-09-01;;1.0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_1998_DETRAN.pdf;empenho_1998_DETRAN.pdf;SPCF_EXTRACAO;CONTRATO;27/2014;DETRAN;;2015-08-10;;0.85
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_2085_DETRAN.pdf;empenho_2085_DETRAN.pdf;SPCF_EXTRACAO;TA;10/2015;DETRAN;;2015-10-14;;0.85
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_1939_DETRAN.pdf;empenho_1939_DETRAN.pdf;SPCF_EXTRACAO;CONTRATO;25/2014;DETRAN;;2015-03-27;;0.85
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_18690_DETRAN.pdf;empenho_18690_DETRAN.pdf;SPCF_EXTRACAO;TA;06/2023;DETRAN;15012010000000;2023-06-01;;1.0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_2155_DETRAN.pdf;empenho_2155_DETRAN.pdf;SPCF_EXTRACAO;CONTRATO;25/2014;DETRAN;;2015-11-03;;0.85
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_2016_DETRAN.pdf;empenho_2016_DETRAN.pdf;SPCF_EXTRACAO;TA;02/2015;DETRAN;;2015-02-06;;0.85
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_2185_DETRAN.pdf;empenho_2185_DETRAN.pdf;SPCF_EXTRACAO;TA;11/2015;DETRAN;;2015-11-26;;0.85
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_2153_DETRAN.pdf;empenho_2153_DETRAN.pdf;SPCF_EXTRACAO;CONTRATO;22/2014;DETRAN;;2015-11-03;;0.85
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_2089_DETRAN.pdf;empenho_2089_DETRAN.pdf;SPCF_EXTRACAO;CONTRATO;23/2014;DETRAN;;2015-10-14;;0.85
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_2186_DETRAN.pdf;empenho_2186_DETRAN.pdf;SPCF_EXTRACAO;TA;11/2015;DETRAN;;2015-11-26;;0.85
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_2530_DETRAN.pdf;empenho_2530_DETRAN.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2016-01-04;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_1937_DETRAN.pdf;empenho_1937_DETRAN.pdf;SPCF_EXTRACAO;CONTRATO;025/2014;DETRAN;;2015-09-25;;0.85
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_2905_DETRAN.pdf;empenho_2905_DETRAN.pdf;SPCF_EXTRACAO;CONTRATO;25/2014;DETRAN;;2016-05-03;;0.85
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_2906_DETRAN.pdf;empenho_2906_DETRAN.pdf;SPCF_EXTRACAO;CONTRATO;024/2014;DETRAN;;2016-05-03;;0.85
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_2471_DETRAN.pdf;empenho_2471_DETRAN.pdf;SPCF_EXTRACAO;TA;01/2016;DETRAN;;2016-01-04;;0.85
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_3063_DETRAN.pdf;empenho_3063_DETRAN.pdf;SPCF_EXTRACAO;TA;07/2016;DETRAN;;2016-07-01;;0.85
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_2762_DETRAN.pdf;empenho_2762_DETRAN.pdf;SPCF_EXTRACAO;CONTRATO;017/2015;DETRAN;;2016-04-01;;0.85
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_3065_DETRAN.pdf;empenho_3065_DETRAN.pdf;SPCF_EXTRACAO;TA;07/2016;DETRAN;;2016-07-01;;0.85
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_3158_DETRAN.pdf;empenho_3158_DETRAN.pdf;SPCF_EXTRACAO;TA;08/2016;DETRAN;;2016-08-05;;0.85
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_3067_DETRAN.pdf;empenho_3067_DETRAN.pdf;SPCF_EXTRACAO;TA;07/2016;DETRAN;;2016-07-01;;0.85
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_3064_DETRAN.pdf;empenho_3064_DETRAN.pdf;SPCF_EXTRACAO;TA;07/2016;DETRAN;;2016-07-01;;0.85
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_3066_DETRAN.pdf;empenho_3066_DETRAN.pdf;SPCF_EXTRACAO;CONTRATO;017/2015;DETRAN;;2016-07-01;;0.85
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_3703_DETRAN.pdf;empenho_3703_DETRAN.pdf;SPCF_EXTRACAO;TA;11/2016;DETRAN;;2016-11-18;;0.85
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_2187_DETRAN.pdf;empenho_2187_DETRAN.pdf;SPCF_EXTRACAO;CONTRATO;017/2015;DETRAN;;2015-11-26;;0.85
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_3707_DETRAN.pdf;empenho_3707_DETRAN.pdf;SPCF_EXTRACAO;TA;11/2016;DETRAN;;2016-11-18;;0.85
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_3702_DETRAN.pdf;empenho_3702_DETRAN.pdf;SPCF_EXTRACAO;TA;11/2016;DETRAN;;2016-11-18;;0.85
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_3705_DETRAN.pdf;empenho_3705_DETRAN.pdf;SPCF_EXTRACAO;TA;11/2016;DETRAN;;2016-11-18;;0.85
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_2988_DETRAN.pdf;empenho_2988_DETRAN.pdf;SPCF_EXTRACAO;TA;06/2016;DETRAN;;2016-06-13;;0.85
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_3712_DETRAN.pdf;empenho_3712_DETRAN.pdf;SPCF_EXTRACAO;CONTRATO;017/2015;DETRAN;;2016-11-18;;0.85
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_3755_DETRAN.pdf;empenho_3755_DETRAN.pdf;SPCF_EXTRACAO;TA;11/2016;DETRAN;;2016-11-25;;0.85
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_4020_DETRAN.pdf;empenho_4020_DETRAN.pdf;SPCF_EXTRACAO;TA;12/2016;DETRAN;;2016-12-28;;0.85
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_3974_DETRAN.pdf;empenho_3974_DETRAN.pdf;SPCF_EXTRACAO;TA;12/2016;DETRAN;;2016-12-19;;0.85
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_3971_DETRAN.pdf;empenho_3971_DETRAN.pdf;SPCF_EXTRACAO;TA;12/2016;DETRAN;;2016-12-19;;0.85
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_3975_DETRAN.pdf;empenho_3975_DETRAN.pdf;SPCF_EXTRACAO;CONTRATO;22/2014;DETRAN;;2016-12-19;;0.85
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_3704_DETRAN.pdf;empenho_3704_DETRAN.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2016-11-18;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_4001_DETRAN.pdf;empenho_4001_DETRAN.pdf;SPCF_EXTRACAO;TA;12/2016;DETRAN;;2016-12-26;;0.85
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_3976_DETRAN.pdf;empenho_3976_DETRAN.pdf;SPCF_EXTRACAO;TA;12/2016;DETRAN;;2016-12-19;;0.85
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_4112_DETRAN.pdf;empenho_4112_DETRAN.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2017-01-02;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_3710_DETRAN.pdf;empenho_3710_DETRAN.pdf;SPCF_EXTRACAO;TA;11/2016;DETRAN;;2016-11-18;;0.85
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_4123_DETRAN.pdf;empenho_4123_DETRAN.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2017-01-02;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_4545_DETRAN.pdf;empenho_4545_DETRAN.pdf;SPCF_EXTRACAO;CONTRATO;011/2016;DETRAN;;2017-04-18;;0.85
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_8280_DETRAN.pdf;empenho_8280_DETRAN.pdf;SPCF_EXTRACAO;TA;07/2017;DETRAN;;2017-07-24;;0.85
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_4022_DETRAN.pdf;empenho_4022_DETRAN.pdf;SPCF_EXTRACAO;TA;12/2016;DETRAN;;2016-12-28;;0.85
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_4402_DETRAN.pdf;empenho_4402_DETRAN.pdf;SPCF_EXTRACAO;CONTRATO;11/2016;DETRAN;;2016-12-30;;0.85
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_8356_DETRAN.pdf;empenho_8356_DETRAN.pdf;SPCF_EXTRACAO;TA;08/2017;DETRAN;;2017-08-01;;0.85
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_8364_DETRAN.pdf;empenho_8364_DETRAN.pdf;SPCF_EXTRACAO;TA;08/2017;DETRAN;;2017-08-01;;0.85
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_8884_DETRAN.pdf;empenho_8884_DETRAN.pdf;SPCF_EXTRACAO;CONTRATO;17/2015;DETRAN;;2017-12-18;;0.85
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_8772_DETRAN.pdf;empenho_8772_DETRAN.pdf;SPCF_EXTRACAO;TA;11/2017;DETRAN;;2017-11-22;;0.85
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_8901_DETRAN.pdf;empenho_8901_DETRAN.pdf;SPCF_EXTRACAO;TA;12/2017;DETRAN;;2017-12-19;;0.85
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_8926_DETRAN.pdf;empenho_8926_DETRAN.pdf;SPCF_EXTRACAO;TA;12/2017;DETRAN;;2017-12-20;;0.85
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_8266_DETRAN.pdf;empenho_8266_DETRAN.pdf;SPCF_EXTRACAO;TA;07/2017;DETRAN;;2017-07-12;;0.85
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_8362_DETRAN.pdf;empenho_8362_DETRAN.pdf;SPCF_EXTRACAO;TA;08/2017;DETRAN;;2017-08-01;;0.85
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_8903_DETRAN.pdf;empenho_8903_DETRAN.pdf;SPCF_EXTRACAO;TA;12/2017;DETRAN;;2017-12-19;;0.85
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_8904_DETRAN.pdf;empenho_8904_DETRAN.pdf;SPCF_EXTRACAO;TA;12/2017;DETRAN;;2017-12-19;;0.85
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_9118_DETRAN.pdf;empenho_9118_DETRAN.pdf;SPCF_EXTRACAO;TA;12/2017;DETRAN;;2017-12-27;;0.85
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_9034_DETRAN.pdf;empenho_9034_DETRAN.pdf;SPCF_EXTRACAO;TA;12/2017;DETRAN;;2017-12-27;;0.85
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_9062_DETRAN.pdf;empenho_9062_DETRAN.pdf;SPCF_EXTRACAO;TA;12/2017;DETRAN;;2017-12-27;;0.85
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_9039_DETRAN.pdf;empenho_9039_DETRAN.pdf;SPCF_EXTRACAO;TA;01/2018;DETRAN;;2018-01-02;;0.85
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_9114_DETRAN.pdf;empenho_9114_DETRAN.pdf;SPCF_EXTRACAO;TA;01/2018;DETRAN;;2018-01-02;;0.85
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_9136_DETRAN.pdf;empenho_9136_DETRAN.pdf;SPCF_EXTRACAO;TA;01/2018;DETRAN;;2018-01-02;;0.85
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_9144_DETRAN.pdf;empenho_9144_DETRAN.pdf;SPCF_EXTRACAO;TA;01/2018;DETRAN;;2018-01-02;;0.85
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_9100_DETRAN.pdf;empenho_9100_DETRAN.pdf;SPCF_EXTRACAO;TA;01/2018;DETRAN;;2018-01-02;;0.85
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_9184_DETRAN.pdf;empenho_9184_DETRAN.pdf;SPCF_EXTRACAO;TA;01/2018;DETRAN;;2018-01-02;;0.85
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_9947_DETRAN.pdf;empenho_9947_DETRAN.pdf;SPCF_EXTRACAO;TA;03/2018;DETRAN;;2018-03-20;;0.85
